fold,noise_type,snr_db,n_pairs,sg_eer,sg_min_dcf,sg_threshold,cg_far,overall_eer,overall_min_dcf,overall_threshold
4,office,0,5980,0.030401515774428844,0.296999990940094,0.44876763224601746,0.006000000052154064,0.02406030148267746,0.2876231074333191,0.4234274625778198
4,office,5,5980,0.023116162046790123,0.3050000071525574,0.4873027503490448,0.0035000001080334187,0.016040201298892498,0.23462311923503876,0.4693152904510498
4,office,10,5980,0.019598484970629215,0.19550000131130219,0.5040180087089539,0.0024999999441206455,0.014035176020115614,0.18812310695648193,0.48640379309654236
4,park,-10,5980,0.07261363416910172,0.4274999797344208,0.37716466188430786,0.016499999910593033,0.05989949591457844,0.37724873423576355,0.34664255380630493
4,park,-5,5980,0.0510050505399704,0.4165000319480896,0.40356966853141785,0.010999999940395355,0.04147864319384098,0.36624875664711,0.3773898780345917
4,park,0,5980,0.032411616295576096,0.2680000066757202,0.44227999448776245,0.006000000052154064,0.025438441894948483,0.24837437272071838,0.4205282926559448
4,park,5,5980,0.026381312869489193,0.3244999945163727,0.46050727367401123,0.005499999970197678,0.019423367455601692,0.255123108625412,0.4406718611717224
4,park,10,5980,0.021106060594320297,0.2874999940395355,0.4975910484790802,0.0024999999441206455,0.015037688426673412,0.2121231108903885,0.47031745314598083
4,traffic,-10,5980,0.06407070904970169,0.4424999952316284,0.3914177417755127,0.013500000350177288,0.051002511754631996,0.3922487795352936,0.3665045201778412
4,traffic,-5,5980,0.042462121695280075,0.37950003147125244,0.42315423488616943,0.008999999612569809,0.0329572856426239,0.3292487561702728,0.3996471166610718
4,traffic,0,5980,0.02788888942450285,0.34300002455711365,0.4568147659301758,0.006000000052154064,0.02005025092512369,0.28162309527397156,0.4362723231315613
4,traffic,5,5980,0.02211111132055521,0.18649999797344208,0.4846208989620209,0.0035000001080334187,0.017042714171111584,0.18649999797344208,0.4619123339653015
4,traffic,10,5980,0.019598484970629215,0.15049999952316284,0.5052212476730347,0.0020000000949949026,0.012531407177448273,0.1333743780851364,0.49315550923347473
